5_2_92.topo,5,30,9,30,30,9,30,5
5_2_93.topo,5,18,6,15,15,6,18,5
5_2_95.topo,14,12,28,19,19,28,12,14
5_2_96.topo,5,15,9,15,15,9,15,5
5_2_97.topo,9,30,25,30,30,25,30,9
5_2_98.topo,12,76,28,56,56,28,76,12
5_2_99.topo,6,30,10,18,18,10,30,6
5_3_0.topo,18,10,5,9,9,5,10,18
5_3_1.topo,18,25,5,18,18,5,25,18
5_3_100.topo,15,5,15,9,9,15,5,15
5_3_101.topo,18,3,10,15,15,10,3,18
5_3_102.topo,24,12,4,28,28,4,12,24
5_3_103.topo,18,2,6,6,6,6,2,18
5_3_104.topo,28,2,12,12,12,12,2,28
5_3_105.topo,10,6,6,18,18,6,6,10
5_3_106.topo,18,18,10,50,50,10,18,18
5_3_107.topo,24,28,38,56,56,38,28,24
5_3_108.topo,18,15,15,50,50,15,15,18
5_3_109.topo,18,6,10,30,30,10,6,18
5_3_111.topo,15,6,15,30,30,15,6,15
5_3_113.topo,28,6,28,19,19,28,6,28
5_3_114.topo,10,9,6,15,15,6,9,10
5_3_115.topo,15,3,9,5,5,9,3,15
5_3_117.topo,19,14,6,14,14,6,14,19
5_3_118.topo,15,3,9,5,5,9,3,15
5_3_119.topo,19,56,6,56,56,6,56,19
5_3_12.topo,15,3,3,15,15,3,3,15
5_3_120.topo,10,9,6,15,15,6,9,10
5_3_121.topo,15,50,9,30,30,9,50,15
5_3_122.topo,10,30,6,18,18,6,30,10
5_3_123.topo,10,18,10,18,18,10,18,10
5_3_124.topo,15,30,6,15,15,6,30,15
5_3_125.topo,10,18,15,15,15,15,18,10
5_3_126.topo,28,56,12,19,19,12,56,28
5_3_127.topo,15,18,6,5,5,6,18,15
5_3_128.topo,10,9,15,6,6,15,9,10
5_3_129.topo,15,18,6,5,5,6,18,15
5_3_13.topo,28,12,14,76,76,14,12,28
5_3_130.topo,28,12,12,2,2,12,12,28
5_3_131.topo,15,6,6,3,3,6,6,15
5_3_134.topo,18,1,6,15,15,6,1,18
5_3_135.topo,24,6,2,28,28,2,6,24
5_3_136.topo,18,1,3,6,6,3,1,18
5_3_138.topo,15,3,1,9,9,1,3,15
5_3_139.topo,28,1,6,12,12,6,1,28
5_3_14.topo,15,18,3,50,50,3,18,15
5_3_140.topo,15,18,1,30,30,1,18,15
5_3_141.topo,10,9,1,18,18,1,9,10
5_3_142.topo,10,3,3,18,18,3,3,10
5_3_143.topo,28,56,6,38,38,6,56,28
5_3_144.topo,10,18,3,15,15,3,18,10
5_3_146.topo,15,5,9,3,3,9,5,15
5_3_147.topo,10,6,3,9,9,3,6,10
5_3_148.topo,28,2,6,6,6,6,2,28
5_3_149.topo,18,2,3,3,3,3,2,18
5_3_15.topo,10,9,3,30,30,3,9,10
5_3_150.topo,24,12,2,14,14,2,12,24
5_3_151.topo,18,15,3,50,50,3,15,18
5_3_152.topo,24,12,2,56,56,2,12,24
5_3_154.topo,15,3,30,30,30,30,3,15
5_3_155.topo,15,15,30,30,30,30,15,15
5_3_156.topo,18,5,25,18,18,25,5,18
5_3_157.topo,28,19,28,24,24,28,19,28
5_3_158.topo,15,5,30,18,18,30,5,15
5_3_159.topo,18,15,25,30,30,25,15,18
5_3_160.topo,18,2,10,18,18,10,2,18
5_3_161.topo,15,5,6,18,18,6,5,15
5_3_162.topo,28,2,24,24,24,24,2,28
5_3_163.topo,18,6,10,30,30,10,6,18
5_3_164.topo,10,15,9,30,30,9,15,10
5_3_165.topo,10,6,18,30,30,18,6,10
5_3_166.topo,24,28,28,76,76,28,28,24
5_3_167.topo,18,9,25,50,50,25,9,18
5_3_168.topo,18,18,10,50,50,10,18,18
5_3_17.topo,28,6,14,38,38,14,6,28
5_3_170.topo,28,12,28,38,38,28,12,28
5_3_171.topo,28,12,28,38,38,28,12,28
5_3_173.topo,28,24,28,76,76,28,24,28
5_3_174.topo,15,18,25,30,30,25,18,15
5_3_175.topo,18,30,30,50,50,30,30,18
5_3_176.topo,18,50,18,50,50,18,50,18
5_3_177.topo,18,30,30,50,50,30,30,18
5_3_178.topo,15,18,25,30,30,25,18,15
5_3_18.topo,15,9,3,25,25,3,9,15
5_3_180.topo,18,2,6,30,30,6,2,18
5_3_181.topo,15,2,9,30,30,9,2,15
5_3_182.topo,18,5,9,50,50,9,5,18
5_3_183.topo,18,6,6,50,50,6,6,18
5_3_184.topo,19,12,28,56,56,28,12,19
5_3_185.topo,15,15,18,50,50,18,15,15
5_3_187.topo,15,9,10,30,30,10,9,15
5_3_188.topo,18,5,9,2,2,9,5,18
5_3_189.topo,15,15,9,5,5,9,15,15
5_3_19.topo,15,18,15,50,50,15,18,15
5_3_190.topo,18,15,6,5,5,6,15,18
5_3_192.topo,15,18,10,15,15,10,18,15
5_3_193.topo,28,56,24,38,38,24,56,28
5_3_194.topo,19,24,28,28,28,28,24,19
5_3_196.topo,19,28,12,14,14,12,28,19
5_3_198.topo,15,25,15,9,9,15,25,15
5_3_199.topo,10,25,18,9,9,18,25,10
5_3_2.topo,24,28,19,28,28,19,28,24
5_3_20.topo,28,56,12,76,76,12,56,28
5_3_200.topo,15,10,18,3,3,18,10,15
5_3_201.topo,15,15,15,3,3,15,15,15
5_3_202.topo,10,9,18,5,5,18,9,10
5_3_203.topo,18,5,30,3,3,30,5,18
5_3_204.topo,18,2,18,2,2,18,2,18
5_3_205.topo,10,2,9,9,9,9,2,10
5_3_206.topo,15,2,18,3,3,18,2,15
5_3_208.topo,28,1,24,12,12,24,1,28
5_3_209.topo,15,3,3,3,3,3,3,15
5_3_21.topo,10,18,6,30,30,6,18,10
5_3_210.topo,18,9,1,2,2,1,9,18
5_3_211.topo,10,30,18,30,30,18,30,10
5_3_212.topo,24,76,56,56,56,56,76,24
5_3_213.topo,24,14,76,14,14,76,14,24
5_3_214.topo,18,1,5,18,18,5,1,18
5_3_215.topo,10,9,3,30,30,3,9,10
5_3_23.topo,15,9,15,25,25,15,9,15
5_3_24.topo,28,28,12,38,38,12,28,28
5_3_25.topo,18,9,10,25,25,10,9,18
5_3_26.topo,18,3,15,10,10,15,3,18
5_3_27.topo,18,6,6,10,10,6,6,18
5_3_28.topo,15,15,3,15,15,3,15,15
5_3_29.topo,28,19,14,12,12,14,19,28
5_3_3.topo,18,30,5,15,15,5,30,18
5_3_30.topo,10,15,3,18,18,3,15,10
5_3_31.topo,15,5,3,9,9,3,5,15
5_3_33.topo,15,30,3,30,30,3,30,15
5_3_35.topo,28,38,14,24,24,14,38,28
5_3_37.topo,15,10,3,18,18,3,10,15
5_3_38.topo,18,30,10,30,30,10,30,18
5_3_39.topo,18,30,6,50,50,6,30,18
5_3_4.topo,18,15,5,6,6,5,15,18
5_3_40.topo,24,24,4,56,56,4,24,24
5_3_41.topo,18,25,15,30,30,15,25,18
5_3_42.topo,18,10,10,18,18,10,10,18
5_3_43.topo,18,10,6,30,30,6,10,18
5_3_44.topo,15,10,15,18,18,15,10,15
5_3_46.topo,28,4,12,24,24,12,4,28
5_3_47.topo,28,24,28,76,76,28,24,28
5_3_48.topo,15,30,9,50,50,9,30,15
5_3_49.topo,10,18,6,30,30,6,18,10
5_3_5.topo,18,10,2,18,18,2,10,18
5_3_50.topo,28,12,28,38,38,28,12,28
5_3_52.topo,15,6,9,10,10,9,6,15
5_3_53.topo,19,28,6,28,28,6,28,19
5_3_54.topo,15,25,9,15,15,9,25,15
5_3_55.topo,15,10,9,6,6,9,10,15
5_3_56.topo,18,5,1,18,18,1,5,18
5_3_57.topo,18,2,3,15,15,3,2,18
5_3_58.topo,24,12,1,28,28,1,12,24
5_3_59.topo,18,3,1,6,6,1,3,18
5_3_6.topo,24,24,2,28,28,2,24,24
5_3_60.topo,18,5,3,30,30,3,5,18
5_3_61.topo,18,15,1,30,30,1,15,18
5_3_62.topo,24,14,1,24,24,1,14,24
5_3_63.topo,18,6,3,25,25,3,6,18
5_3_64.topo,18,3,3,10,10,3,3,18
5_3_65.topo,18,9,1,10,10,1,9,18
5_3_66.topo,15,15,6,30,30,6,15,15
5_3_69.topo,15,9,6,10,10,6,9,15
5_3_7.topo,18,6,2,6,6,2,6,18
5_3_70.topo,28,6,12,4,4,12,6,28
5_3_72.topo,15,6,9,50,50,9,6,15
5_3_73.topo,28,28,6,76,76,6,28,28
5_3_74.topo,10,9,3,30,30,3,9,10
5_3_75.topo,15,9,1,15,15,1,9,15
5_3_76.topo,28,28,6,19,19,6,28,28
5_3_77.topo,18,6,3,5,5,3,6,18
5_3_78.topo,18,30,6,10,10,6,30,18
5_3_79.topo,18,30,3,25,25,3,30,18
5_3_8.topo,18,30,2,30,30,2,30,18
5_3_80.topo,24,24,2,28,28,2,24,24
5_3_81.topo,15,6,1,18,18,1,6,15
5_3_82.topo,18,5,3,30,30,3,5,18
5_3_83.topo,28,2,6,24,24,6,2,28
5_3_84.topo,15,3,15,15,15,15,3,15
5_3_85.topo,15,3,6,6,6,6,3,15
5_3_86.topo,18,5,10,9,9,10,5,18
5_3_87.topo,15,3,6,30,30,6,3,15
5_3_88.topo,10,9,9,50,50,9,9,10
5_3_89.topo,10,18,18,50,50,18,18,10
5_3_9.topo,15,6,3,30,30,3,6,15
5_3_90.topo,15,15,6,30,30,6,15,15
5_3_91.topo,10,5,9,18,18,9,5,10
5_3_92.topo,10,2,18,18,18,18,2,10
5_3_93.topo,15,30,15,30,30,15,30,15
5_3_96.topo,15,15,15,15,15,15,15,15
5_3_97.topo,24,14,38,28,28,38,14,24
5_3_98.topo,18,15,10,15,15,10,15,18
5_3_99.topo,18,5,15,6,6,15,5,18
5_4_0.topo,30,6,3,15,15,3,6,30
5_4_1.topo,30,15,3,30,30,3,15,30
5_4_10.topo,30,18,6,10,10,6,18,30
5_4_100.topo,38,12,14,56,56,14,12,38
5_4_101.topo,30,15,9,50,50,9,15,30
5_4_102.topo,30,18,2,30,30,2,18,30
5_4_103.topo,56,56,12,38,38,12,56,56
5_4_104.topo,30,18,5,15,15,5,18,30
5_4_105.topo,30,6,30,30,30,30,6,30
5_4_106.topo,25,5,18,18,18,18,5,25
5_4_107.topo,30,15,30,15,15,30,15,30
5_4_11.topo,56,12,12,4,4,12,12,56
5_4_12.topo,30,6,6,6,6,6,6,30
5_4_13.topo,25,18,9,50,50,9,18,25
5_4_15.topo,25,9,9,25,25,9,9,25
5_4_16.topo,56,6,28,38,38,28,6,56
5_4_17.topo,30,9,6,25,25,6,9,30
5_4_18.topo,30,3,9,10,10,9,3,30
5_4_2.topo,56,12,14,38,38,14,12,56
5_4_20.topo,38,14,6,28,28,6,14,38
5_4_21.topo,25,3,9,15,15,9,3,25
5_4_22.topo,30,9,30,25,25,30,9,30
5_4_23.topo,56,28,24,38,38,24,28,56
5_4_24.topo,30,6,18,10,10,18,6,30
5_4_26.topo,25,15,9,15,15,9,15,25
5_4_27.topo,38,12,28,28,28,28,12,38
5_4_28.topo,30,15,6,15,15,6,15,30
5_4_29.topo,30,5,9,6,6,9,5,30
5_4_3.topo,30,18,3,25,25,3,18,30
5_4_30.topo,30,2,18,6,6,18,2,30
5_4_31.topo,25,5,9,9,9,9,5,25
5_4_32.topo,30,30,6,30,30,6,30,30
5_4_34.topo,25,10,9,18,18,9,10,25
5_4_36.topo,38,28,6,56,56,6,28,38
5_4_38.topo,30,5,6,9,9,6,5,30
5_4_39.topo,30,10,30,18,18,30,10,30
5_4_4.topo,30,9,3,10,10,3,9,30
5_4_40.topo,56,4,24,24,24,24,4,56
5_4_41.topo,30,15,9,50,50,9,15,30
5_4_42.topo,30,6,6,30,30,6,6,30
5_4_43.topo,30,6,10,18,18,10,6,30
5_4_44.topo,25,6,9,30,30,9,6,25
5_4_46.topo,56,2,24,12,12,24,2,56
5_4_47.topo,30,3,6,15,15,6,3,30
5_4_49.topo,38,28,12,28,28,12,28,38
5_4_5.topo,30,30,6,30,30,6,30,30
5_4_51.topo,30,3,18,5,5,18,3,30
5_4_52.topo,38,14,12,14,14,12,14,38
5_4_53.topo,30,25,18,15,15,18,25,30
5_4_54.topo,25,15,15,9,9,15,15,25
5_4_55.topo,30,5,18,3,3,18,5,30
5_4_56.topo,30,15,3,30,30,3,15,30
5_4_57.topo,30,3,9,10,10,9,3,30
5_4_58.topo,56,6,6,4,4,6,6,56
5_4_59.topo,30,18,1,15,15,1,18,30
5_4_6.topo,30,18,15,25,25,15,18,30
5_4_60.topo,30,9,1,6,6,1,9,30
5_4_61.topo,30,3,3,6,6,3,3,30
5_4_62.topo,56,56,6,19,19,6,56,56
5_4_63.topo,30,18,3,5,5,3,18,30
5_4_64.topo,56,12,6,2,2,6,12,56
5_4_66.topo,30,6,3,3,3,3,6,30
5_4_68.topo,30,9,2,15,15,2,9,30
5_4_69.topo,25,3,3,9,9,3,3,25
5_4_7.topo,56,56,12,38,38,12,56,56
5_4_70.topo,56,28,12,19,19,12,28,56
5_4_71.topo,30,2,9,3,3,9,2,30
5_4_72.topo,30,15,3,30,30,3,15,30
5_4_73.topo,25,6,3,18,18,3,6,25
5_4_74.topo,30,5,9,30,30,9,5,30
5_4_75.topo,56,1,12,12,12,12,1,56
5_4_76.topo,30,6,15,15,15,15,6,30
5_4_77.topo,30,30,15,15,15,15,30,30
5_4_78.topo,56,12,28,76,76,28,12,56
5_4_79.topo,30,18,6,50,50,6,18,30
5_4_8.topo,30,18,6,10,10,6,18,30
5_4_80.topo,25,30,9,30,30,9,30,25
5_4_81.topo,38,24,28,56,56,28,24,38
5_4_82.topo,30,30,18,50,50,18,30,30
5_4_83.topo,30,18,30,50,50,30,18,30
5_4_84.topo,56,56,24,76,76,24,56,56
5_4_85.topo,30,9,25,30,30,25,9,30
5_4_86.topo,30,18,10,30,30,10,18,30
5_4_88.topo,30,30,30,30,30,30,30,30
5_4_9.topo,30,9,15,10,10,15,9,30
5_4_90.topo,38,56,12,56,56,12,56,38
5_4_91.topo,25,18,15,30,30,15,18,25
5_4_92.topo,30,30,18,50,50,18,30,30
5_4_94.topo,25,18,15,30,30,15,18,25
5_4_95.topo,30,5,9,30,30,9,5,30
5_4_96.topo,30,15,3,30,30,3,15,30
5_4_98.topo,38,14,28,24,24,28,14,38
5_4_99.topo,25,18,3,30,30,3,18,25
5_5_0.topo,50,18,9,25,25,9,18,50
5_5_1.topo,50,9,9,10,10,9,9,50
5_5_10.topo,50,18,18,50,50,18,18,50
5_5_11.topo,76,14,12,28,28,12,14,76
5_5_12.topo,50,3,18,15,15,18,3,50
5_5_13.topo,50,9,15,30,30,15,9,50
5_5_15.topo,76,28,12,56,56,12,28,76
5_5_16.topo,50,6,18,30,30,18,6,50
5_5_17.topo,50,15,18,15,15,18,15,50
5_5_18.topo,50,18,30,30,30,30,18,50
5_5_2.topo,76,28,6,28,28,6,28,76
5_5_20.topo,76,24,56,56,56,56,24,76
5_5_21.topo,50,5,18,9,9,18,5,50
5_5_22.topo,76,14,24,14,14,24,14,76
5_5_23.topo,50,9,3,6,6,3,9,50
5_5_3.topo,50,6,9,15,15,9,6,50
5_5_4.topo,50,15,9,30,30,9,15,50
5_5_5.topo,50,18,18,10,10,18,18,50
5_5_6.topo,76,24,28,28,28,28,24,76
5_5_7.topo,50,30,18,30,30,18,30,50
5_5_8.topo,50,6,18,6,6,18,6,50
6_0_0.topo,1,27,27,5,5,27,27,1
6_0_1.topo,1,18,84,12,12,84,18,1
6_0_11.topo,1,18,42,6,6,42,18,1
6_0_12.topo,1,60,42,36,36,42,60,1
6_0_13.topo,1,36,28,18,18,28,36,1
6_0_14.topo,1,45,9,9,9,9,45,1
6_0_15.topo,1,9,9,9,9,9,9,1
6_0_16.topo,1,45,45,45,45,45,45,1
6_0_2.topo,1,42,36,12,12,36,42,1
6_0_3.topo,1,9,27,3,3,27,9,1
6_0_4.topo,1,36,84,30,30,84,36,1
6_0_5.topo,1,45,27,15,15,27,45,1
6_0_6.topo,1,36,36,14,14,36,36,1
6_0_7.topo,1,15,27,9,9,27,15,1
6_0_8.topo,1,42,18,30,30,18,42,1
6_0_9.topo,1,18,18,14,14,18,18,1
6_1_0.topo,3,45,45,15,15,45,45,3
6_1_1.topo,6,42,114,28,28,114,42,6
6_1_10.topo,6,84,57,28,28,57,84,6
6_1_11.topo,3,140,30,36,36,30,140,3
6_1_12.topo,3,45,15,9,9,15,45,3
6_1_14.topo,6,42,57,14,14,57,42,6
6_1_15.topo,3,70,30,18,18,30,70,3
6_1_16.topo,6,140,57,84,84,57,140,6
6_1_17.topo,6,84,38,42,42,38,84,6
6_1_18.topo,3,75,15,27,27,15,75,3
6_1_19.topo,6,70,57,42,42,57,70,6
6_1_2.topo,3,70,60,36,36,60,70,3
6_1_20.topo,3,84,30,60,60,30,84,3
6_1_21.topo,3,27,15,15,15,15,27,3
6_1_22.topo,2,84,12,36,36,12,84,2
6_1_23.topo,3,42,30,30,30,30,42,3
6_1_24.topo,3,45,15,45,45,15,45,3
6_1_25.topo,6,84,19,84,84,19,84,6
6_1_26.topo,6,42,19,42,42,19,42,6
6_1_27.topo,3,45,5,27,27,5,45,3
6_1_28.topo,3,9,15,45,45,15,9,3
6_1_29.topo,6,36,6,70,70,6,36,6
6_1_3.topo,3,15,45,9,9,45,15,3
6_1_30.topo,3,12,12,42,42,12,12,3
6_1_31.topo,6,18,10,84,84,10,18,6
6_1_32.topo,3,3,15,27,27,15,3,3
6_1_33.topo,6,12,6,42,42,6,12,6
6_1_34.topo,3,27,15,75,75,15,27,3
6_1_35.topo,2,18,30,84,84,30,18,2
6_1_36.topo,3,36,12,70,70,12,36,3
6_1_37.topo,3,9,15,45,45,15,9,3
6_1_38.topo,6,18,6,140,140,6,18,6
6_1_39.topo,3,6,12,84,84,12,6,3
6_1_4.topo,6,84,114,70,70,114,84,6
6_1_41.topo,6,6,6,84,84,6,6,6
6_1_42.topo,3,18,12,140,140,12,18,3
6_1_43.topo,6,36,5,84,84,5,36,6
6_1_44.topo,3,9,5,27,27,5,9,3
6_1_45.topo,6,36,2,42,42,2,36,6
6_1_46.topo,6,18,5,42,42,5,18,6
6_1_47.topo,3,27,5,45,45,5,27,3
6_1_48.topo,6,18,2,84,84,2,18,6
6_1_49.topo,3,3,9,45,45,9,3,3
6_1_5.topo,3,75,45,45,45,45,75,3
6_1_50.topo,3,9,9,15,15,9,9,3
6_1_51.topo,3,6,28,36,36,28,6,3
6_1_52.topo,6,18,6,28,28,6,18,6
6_1_53.topo,3,3,9,9,9,9,3,3
6_1_54.topo,2,18,42,60,60,42,18,2
6_1_55.topo,3,27,9,25,25,9,27,3
6_1_56.topo,2,18,18,28,28,18,18,2
6_1_57.topo,3,18,28,60,60,28,18,3
6_1_58.topo,2,6,42,36,36,42,6,2
6_1_59.topo,3,9,9,15,15,9,9,3
6_1_6.topo,3,60,60,42,42,60,60,3
6_1_60.topo,3,3,9,45,45,9,3,3
6_1_61.topo,6,18,3,70,70,3,18,6
6_1_62.topo,3,6,6,42,42,6,6,3
6_1_63.topo,6,6,6,84,84,6,6,6
6_1_64.topo,3,1,9,27,27,9,1,3
6_1_65.topo,6,6,3,42,42,3,6,6
6_1_66.topo,3,9,9,75,75,9,9,3
6_1_67.topo,2,6,18,84,84,18,6,2
6_1_68.topo,3,18,6,70,70,6,18,3
6_1_69.topo,3,12,14,36,36,14,12,3
6_1_7.topo,3,25,45,27,27,45,25,3
6_1_70.topo,6,36,3,28,28,3,36,6
6_1_71.topo,3,9,3,9,9,3,9,3
6_1_73.topo,3,6,14,18,18,14,6,3
6_1_74.topo,6,18,3,14,14,3,18,6
6_1_75.topo,3,36,14,60,60,14,36,3
6_1_76.topo,2,18,14,36,36,14,18,2
6_1_77.topo,3,27,3,15,15,3,27,3
6_1_78.topo,3,18,14,30,30,14,18,3
6_1_79.topo,6,12,3,84,84,3,12,6
6_1_8.topo,2,84,36,60,60,36,84,2
6_1_80.topo,3,3,3,27,27,3,3,3
6_1_81.topo,6,18,1,42,42,1,18,6
6_1_82.topo,6,6,3,42,42,3,6,6
6_1_83.topo,3,9,3,45,45,3,9,3
6_1_9.topo,2,36,36,28,28,36,36,2
6_2_0.topo,9,15,15,45,45,15,15,9
6_2_1.topo,18,14,38,84,84,38,14,18
6_2_10.topo,9,9,15,75,75,15,9,9
6_2_100.topo,6,6,18,140,140,18,6,6
6_2_101.topo,14,84,30,114,114,30,84,14
6_2_102.topo,5,27,15,45,45,15,27,5
6_2_103.topo,14,84,12,57,57,12,84,14
6_2_104.topo,9,9,15,15,15,15,9,9
6_2_105.topo,18,6,6,28,28,6,6,18
6_2_106.topo,9,45,15,75,75,15,45,9
6_2_107.topo,12,36,10,84,84,10,36,12
6_2_108.topo,18,30,6,140,140,6,30,18
6_2_109.topo,14,6,30,36,36,30,6,14
6_2_11.topo,12,36,6,140,140,6,36,12
6_2_110.topo,14,6,12,18,18,12,6,14
6_2_111.topo,9,9,3,15,15,3,9,9
6_2_112.topo,5,27,27,25,25,27,27,5
6_2_113.topo,14,18,84,38,38,84,18,14
6_2_114.topo,5,42,36,60,60,36,42,5
6_2_115.topo,5,9,27,15,15,27,9,5
6_2_116.topo,14,36,84,95,95,84,36,14
6_2_117.topo,5,45,27,75,75,27,45,5
6_2_118.topo,5,36,36,70,70,36,36,5
6_2_119.topo,9,45,75,75,75,75,45,9
6_2_12.topo,6,12,12,84,84,12,12,6
6_2_120.topo,12,114,84,140,140,84,114,12
6_2_121.topo,6,60,60,84,84,60,60,6
6_2_122.topo,18,140,95,84,84,95,140,18
6_2_123.topo,18,190,70,84,84,70,190,18
6_2_124.topo,9,75,25,27,27,25,75,9
6_2_126.topo,18,70,95,42,42,95,70,18
6_2_127.topo,12,70,114,42,42,114,70,12
6_2_128.topo,18,28,114,14,14,114,28,18
6_2_129.topo,9,25,45,9,9,45,25,9
6_2_13.topo,18,18,10,140,140,10,18,18
6_2_130.topo,6,42,60,30,30,60,42,6
6_2_131.topo,9,9,45,5,5,45,9,9
6_2_132.topo,6,28,36,12,12,36,28,6
6_2_133.topo,18,84,95,28,28,95,84,18
6_2_135.topo,18,36,70,10,10,70,36,18
6_2_136.topo,9,45,25,9,9,25,45,9
6_2_137.topo,18,30,70,3,3,70,30,18
6_2_138.topo,12,36,28,6,6,28,36,12
6_2_139.topo,12,42,38,42,42,38,42,12
6_2_14.topo,9,3,15,45,45,15,3,9
6_2_140.topo,18,14,57,14,14,57,14,18
6_2_141.topo,9,15,15,9,9,15,15,9
6_2_142.topo,9,9,25,45,45,25,9,9
6_2_143.topo,12,3,70,36,36,70,3,12
6_2_144.topo,18,6,28,30,30,28,6,18
6_2_145.topo,9,15,9,15,15,9,15,9
6_2_146.topo,18,6,10,84,84,10,6,18
6_2_147.topo,18,1,28,36,36,28,1,18
6_2_149.topo,12,12,3,42,42,3,12,12
6_2_15.topo,12,12,6,84,84,6,12,12
6_2_150.topo,6,36,6,70,70,6,36,6
6_2_151.topo,12,18,10,42,42,10,18,12
6_2_152.topo,9,3,15,9,9,15,3,9
6_2_153.topo,18,12,6,14,14,6,12,18
6_2_154.topo,5,9,15,27,27,15,9,5
6_2_155.topo,14,3,30,18,18,30,3,14
6_2_156.topo,14,3,12,36,36,12,3,14
6_2_157.topo,5,1,27,27,27,27,1,5
6_2_158.topo,9,75,75,45,45,75,75,9
6_2_159.topo,18,28,190,42,42,190,28,18
6_2_16.topo,9,27,15,125,125,15,27,9
6_2_160.topo,9,25,75,27,27,75,25,9
6_2_161.topo,18,10,140,18,18,140,10,18
6_2_162.topo,9,15,75,9,9,75,15,9
6_2_163.topo,6,28,60,36,36,60,28,6
6_2_164.topo,12,6,84,12,12,84,6,12
6_2_165.topo,9,9,75,15,15,75,9,9
6_2_166.topo,12,42,114,14,14,114,42,12
6_2_167.topo,6,70,60,18,18,60,70,6
6_2_168.topo,9,15,45,3,3,45,15,9
6_2_169.topo,18,42,95,14,14,95,42,18
6_2_17.topo,6,18,30,140,140,30,18,6
6_2_170.topo,18,18,70,5,5,70,18,18
6_2_171.topo,9,27,25,15,15,25,27,9
6_2_172.topo,9,3,25,27,27,25,3,9
6_2_173.topo,18,12,10,42,42,10,12,18
6_2_174.topo,18,2,28,18,18,28,2,18
6_2_175.topo,9,5,9,9,9,9,5,9
6_2_176.topo,14,2,36,18,18,36,2,14
6_2_177.topo,6,30,18,28,28,18,30,6
6_2_178.topo,5,12,36,42,42,36,12,5
6_2_179.topo,5,3,45,27,27,45,3,5
6_2_18.topo,6,36,12,140,140,12,36,6
6_2_180.topo,6,12,6,42,42,6,12,6
6_2_182.topo,14,1,36,36,36,36,1,14
6_2_183.topo,5,6,36,84,84,36,6,5
6_2_184.topo,9,9,3,15,15,3,9,9
6_2_185.topo,14,3,60,36,36,60,3,14
6_2_186.topo,5,9,45,45,45,45,9,5
6_2_187.topo,6,12,14,18,18,14,12,6
6_2_188.topo,12,36,3,14,14,3,36,12
6_2_189.topo,9,9,3,3,3,3,9,9
6_2_19.topo,9,9,15,75,75,15,9,9
6_2_190.topo,6,30,14,36,36,14,30,6
6_2_191.topo,9,45,3,15,15,3,45,9
6_2_192.topo,12,42,3,12,12,3,42,12
6_2_193.topo,9,27,3,5,5,3,27,9
6_2_194.topo,18,30,1,42,42,1,30,18
6_2_195.topo,18,14,1,18,18,1,14,18
6_2_196.topo,18,2,6,84,84,6,2,18
6_2_197.topo,18,12,1,84,84,1,12,18
6_2_198.topo,9,3,1,27,27,1,3,9
6_2_2.topo,18,30,10,84,84,10,30,18
6_2_20.topo,18,28,19,84,84,19,28,18
6_2_200.topo,18,1,6,42,42,6,1,18
6_2_201.topo,18,42,6,5,5,6,42,18
6_2_202.topo,9,27,1,15,15,1,27,9
6_2_203.topo,18,18,1,14,14,1,18,18
6_2_204.topo,12,42,6,6,6,6,42,12
6_2_205.topo,18,14,6,3,3,6,14,18
6_2_206.topo,9,9,1,9,9,1,9,9
6_2_207.topo,9,3,3,45,45,3,3,9
6_2_208.topo,5,9,9,9,9,9,9,5
6_2_209.topo,14,3,18,6,6,18,3,14
6_2_21.topo,18,60,5,84,84,5,60,18
6_2_210.topo,14,18,1,18,18,1,18,14
6_2_211.topo,5,42,6,18,18,6,42,5
6_2_212.topo,5,27,3,9,9,3,27,5
6_2_213.topo,12,14,18,6,6,18,14,12
6_2_214.topo,9,3,3,9,9,3,3,9
6_2_215.topo,6,18,6,28,28,6,18,6
6_2_22.topo,9,15,5,27,27,5,15,9
6_2_24.topo,18,14,19,42,42,19,14,18
6_2_25.topo,18,30,5,42,42,5,30,18
6_2_26.topo,18,84,19,140,140,19,84,18
6_2_27.topo,12,42,19,84,84,19,42,12
6_2_28.topo,9,45,5,45,45,5,45,9
6_2_29.topo,18,42,19,70,70,19,42,18
6_2_3.topo,9,5,15,27,27,15,5,9
6_2_30.topo,18,36,5,140,140,5,36,18
6_2_31.topo,9,9,5,45,45,5,9,9
6_2_32.topo,12,36,2,84,84,2,36,12
6_2_33.topo,18,18,5,70,70,5,18,18
6_2_34.topo,9,27,5,75,75,5,27,9
6_2_35.topo,14,36,14,114,114,14,36,14
6_2_36.topo,14,18,14,57,57,14,18,14
6_2_37.topo,5,27,3,45,45,3,27,5
6_2_38.topo,14,18,14,57,57,14,18,14
6_2_39.topo,14,36,14,114,114,14,36,14
6_2_4.topo,12,42,57,140,140,57,42,12
6_2_40.topo,9,45,15,75,75,15,45,9
6_2_41.topo,9,15,5,27,27,5,15,9
6_2_42.topo,18,60,2,42,42,2,60,18
6_2_43.topo,18,28,2,18,18,2,28,18
6_2_44.topo,12,36,5,42,42,5,36,12
6_2_45.topo,9,9,5,9,9,5,9,9
6_2_46.topo,18,36,2,14,14,2,36,18
6_2_47.topo,9,45,5,45,45,5,45,9
6_2_48.topo,18,84,2,30,30,2,84,18
6_2_5.topo,9,45,15,75,75,15,45,9
6_2_50.topo,18,12,3,140,140,3,12,18
